id;type;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7
80d7fffffffffff;pent;-59.16948256665967;40.316406518390195;-50.154511597567456;51.09014618986224;-41.457139817335765;41.549708776337;-43.44325276436556;26.962608176467565;-54.01377148101902;22.717229081284433;-59.16948256665967;40.316406518390195;;
802bfffffffffff;hex;50.77050266836529;-63.20077399553516;48.295316381881364;-81.91962699890831;37.09958889681993;-84.58516703208812;30.21949219982811;-74.64046816708004;31.87788595636583;-62.0225255478445;40.97555819925587;-54.879012779249315;50.77050266836529;-63.20077399553516
80cbfffffffffff;hex;-31.28560866556057;45.893511028222115;-41.457139817335765;41.549708776337;-50.154511597567456;51.09014618986224;-48.01118812037779;67.21199607170563;-36.800197061174266;69.74251514346645;-28.653019311484538;58.663371667348294;-31.28560866556057;45.893511028222115
80e7fffffffffff;hex;-69.37134141076518;48.29116091207023;-59.16948256665965;40.31640651839014;-54.013771481019006;22.717229081284408;-56.196522245843035;4.251781231586494;-66.19292316051032;-7.138628601307916;-76.14556732608256;16.543131920990504;-69.37134141076518;48.29116091207023
8009fffffffffff;pent;63.09505407752545;-10.444977544778325;55.70676846515226;5.523646549290313;58.401544870352694;25.082722326707874;68.92995788193983;31.83128049908738;73.31022368544396;0.32561035194326043;63.09505407752545;-10.444977544778325;;
80abfffffffffff;hex;-16.572699557873406;61.51813428281897;-28.653019311484538;58.663371667348294;-36.800197061174266;69.74251514346645;-31.619530626908524;83.33710961959481;-19.269006941256627;83.94979010377854;-12.150574686647921;73.4403147682599;-16.572699557873406;61.51813428281897
80dffffffffffff;hex;-66.20328559643201;-62.187074611719154;-62.49215566258707;-34.663862454939185;-51.1282544997259;-34.67148393106426;-45.2536134909801;-48.2255990185065;-47.30945130281312;-63.787104362862166;-56.210610737585036;-73.59650436212003;-66.20328559643201;-62.187074611719154
8063fffffffffff;pent;19.148858649007995;54.686969353738;9.876090877671764;48.70181724423405;1.4476428602001907;55.70150722023228;5.242929409571677;65.97095215540618;16.17038921377136;65.72669976466062;19.148858649007995;54.686969353738;;
8085fffffffffff;hex;1.4476428602001907;55.70150722023228;-8.93189150044687;52.885934197925785;-16.572699557873406;61.51813428281897;-12.150574686647921;73.4403147682599;-0.870188190166682;74.82676115190371;5.242929409571677;65.97095215540618;1.4476428602001907;55.70150722023228
804dfffffffffff;pent;31.87788595636583;-62.0225255478445;30.21949219982811;-74.64046816708004;19.358823435394203;-75.99854824376126;14.482400617733116;-65.76882190787967;21.81463899460828;-57.23011196400803;31.87788595636583;-62.0225255478445;;
8025fffffffffff;hex;52.6542030078627;87.77296412239532;40.31276675619656;86.70820981047305;33.62106978068352;98.22850425577052;37.16389648579595;110.69461054882272;47.30945130281313;116.21289563713783;56.210610737585036;106.40349563787996;52.6542030078627;87.77296412239532
803dfffffffffff;hex;33.70575303795421;73.59261768799648;22.410566168215222;75.01088584624905;16.700959516615512;85.44533748453688;22.297036352375553;97.14850212623087;33.62106978068352;98.22850425577052;40.31276675619656;86.70820981047305;33.70575303795421;73.59261768799648
